==============================================================================================================
DANH SÁCH ẢNH BỊ DỰ ĐOÁN SAI BỞI CẢ 2 MÔ HÌNH (HybricMamba & Super_Mamba)
Tổng số ảnh trong dataset: 557,487 ảnh
Số lượng ảnh cả 2 mô hình cùng đoán sai: 5,423 ảnh
Tỷ lệ lỗi chung (Both Wrong Rate): 0.97%
==============================================================================================================
[True: 03 | Hybric: 07 ( 88.9%) | Super: 07 ( 84.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001523.jpg
[True: 03 | Hybric: 01 ( 14.5%) | Super: 12 ( 14.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002522.jpg
[True: 03 | Hybric: 12 ( 40.2%) | Super: 25 ( 39.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002524.jpg
[True: 03 | Hybric: 10 ( 20.3%) | Super: 25 ( 25.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002529.jpg
[True: 03 | Hybric: 04 ( 27.7%) | Super: 04 ( 21.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002530.jpg
[True: 03 | Hybric: 10 ( 13.5%) | Super: 02 ( 22.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002532.jpg
[True: 03 | Hybric: 14 ( 15.8%) | Super: 29 ( 24.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002535.jpg
[True: 03 | Hybric: 05 ( 13.0%) | Super: 38 ( 17.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002543.jpg
[True: 03 | Hybric: 01 ( 21.0%) | Super: 01 ( 18.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002547.jpg
[True: 03 | Hybric: 02 ( 17.4%) | Super: 38 ( 16.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002550.jpg
[True: 03 | Hybric: 01 ( 50.1%) | Super: 12 ( 40.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002554.jpg
[True: 03 | Hybric: 38 ( 24.9%) | Super: 38 ( 48.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002556.jpg
[True: 03 | Hybric: 09 ( 24.0%) | Super: 12 ( 35.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002557.jpg
[True: 03 | Hybric: 10 ( 14.4%) | Super: 10 ( 28.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002561.jpg
[True: 03 | Hybric: 07 ( 55.9%) | Super: 04 ( 33.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002563.jpg
[True: 03 | Hybric: 38 ( 12.1%) | Super: 18 ( 18.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002564.jpg
[True: 03 | Hybric: 04 ( 48.1%) | Super: 04 ( 19.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002573.jpg
[True: 03 | Hybric: 10 ( 35.6%) | Super: 09 ( 14.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002574.jpg
[True: 03 | Hybric: 10 ( 40.2%) | Super: 05 ( 79.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002576.jpg
[True: 03 | Hybric: 10 ( 37.2%) | Super: 16 ( 39.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002577.jpg
[True: 03 | Hybric: 38 (  9.2%) | Super: 02 ( 10.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002584.jpg
[True: 03 | Hybric: 38 ( 28.7%) | Super: 38 ( 52.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002585.jpg
[True: 03 | Hybric: 05 ( 68.4%) | Super: 07 ( 49.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002586.jpg
[True: 03 | Hybric: 05 ( 55.5%) | Super: 05 ( 61.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002587.jpg
[True: 03 | Hybric: 18 ( 14.8%) | Super: 18 ( 18.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002599.jpg
[True: 03 | Hybric: 10 ( 42.5%) | Super: 13 ( 17.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002607.jpg
[True: 03 | Hybric: 14 ( 25.3%) | Super: 24 ( 17.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002612.jpg
[True: 03 | Hybric: 38 ( 26.8%) | Super: 13 ( 39.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002614.jpg
[True: 03 | Hybric: 38 ( 29.6%) | Super: 38 ( 33.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002616.jpg
[True: 03 | Hybric: 02 ( 59.2%) | Super: 01 ( 28.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002621.jpg
[True: 03 | Hybric: 10 ( 54.9%) | Super: 09 ( 16.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002630.jpg
[True: 03 | Hybric: 05 ( 27.6%) | Super: 35 ( 95.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002636.jpg
[True: 03 | Hybric: 10 ( 15.6%) | Super: 02 ( 24.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002657.jpg
[True: 03 | Hybric: 05 ( 16.6%) | Super: 04 ( 16.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002663.jpg
[True: 03 | Hybric: 08 ( 77.0%) | Super: 04 ( 35.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002667.jpg
[True: 03 | Hybric: 10 ( 19.8%) | Super: 04 ( 13.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002670.jpg
[True: 03 | Hybric: 10 ( 12.4%) | Super: 10 ( 18.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002682.jpg
[True: 03 | Hybric: 25 (  9.9%) | Super: 25 ( 14.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002687.jpg
[True: 03 | Hybric: 10 ( 19.6%) | Super: 13 ( 23.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002693.jpg
[True: 03 | Hybric: 13 ( 24.9%) | Super: 13 ( 50.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002700.jpg
[True: 03 | Hybric: 10 ( 38.0%) | Super: 38 ( 12.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002702.jpg
[True: 03 | Hybric: 08 ( 37.2%) | Super: 10 ( 39.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002720.jpg
[True: 03 | Hybric: 07 ( 26.9%) | Super: 31 ( 44.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002724.jpg
[True: 03 | Hybric: 01 ( 41.9%) | Super: 02 ( 50.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002726.jpg
[True: 03 | Hybric: 05 ( 68.4%) | Super: 05 ( 64.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002737.jpg
[True: 03 | Hybric: 10 ( 23.8%) | Super: 13 (  8.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002740.jpg
[True: 03 | Hybric: 10 ( 30.9%) | Super: 10 ( 41.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002742.jpg
[True: 03 | Hybric: 10 ( 40.6%) | Super: 38 ( 16.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002766.jpg
[True: 03 | Hybric: 10 ( 36.0%) | Super: 02 ( 11.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002768.jpg
[True: 03 | Hybric: 05 ( 42.9%) | Super: 05 ( 37.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002771.jpg
[True: 03 | Hybric: 16 ( 32.7%) | Super: 16 ( 17.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002773.jpg
[True: 03 | Hybric: 10 ( 26.4%) | Super: 04 (  9.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002774.jpg
[True: 03 | Hybric: 10 ( 28.9%) | Super: 10 ( 16.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002782.jpg
[True: 03 | Hybric: 05 ( 38.1%) | Super: 05 ( 46.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002785.jpg
[True: 03 | Hybric: 10 ( 41.1%) | Super: 10 ( 29.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002787.jpg
[True: 03 | Hybric: 07 ( 32.1%) | Super: 02 ( 37.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002789.jpg
[True: 03 | Hybric: 10 ( 26.5%) | Super: 07 ( 12.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002800.jpg
[True: 03 | Hybric: 02 ( 24.6%) | Super: 02 ( 13.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002808.jpg
[True: 03 | Hybric: 10 ( 20.7%) | Super: 10 ( 30.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002817.jpg
[True: 03 | Hybric: 10 ( 29.6%) | Super: 10 ( 33.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002822.jpg
[True: 03 | Hybric: 14 ( 41.1%) | Super: 14 ( 31.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002823.jpg
[True: 03 | Hybric: 05 ( 65.3%) | Super: 08 ( 59.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002825.jpg
[True: 03 | Hybric: 01 ( 21.9%) | Super: 05 ( 70.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002832.jpg
[True: 03 | Hybric: 07 ( 36.3%) | Super: 01 ( 18.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002835.jpg
[True: 03 | Hybric: 08 ( 28.3%) | Super: 08 ( 84.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002837.jpg
[True: 03 | Hybric: 10 ( 26.9%) | Super: 38 ( 16.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002842.jpg
[True: 03 | Hybric: 10 ( 19.7%) | Super: 10 (  8.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002847.jpg
[True: 03 | Hybric: 07 ( 51.0%) | Super: 08 ( 62.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002850.jpg
[True: 03 | Hybric: 14 ( 49.3%) | Super: 14 ( 26.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002867.jpg
[True: 03 | Hybric: 02 ( 35.3%) | Super: 05 ( 32.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002870.jpg
[True: 03 | Hybric: 10 ( 26.6%) | Super: 10 ( 19.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002876.jpg
[True: 03 | Hybric: 04 ( 25.7%) | Super: 10 ( 30.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002883.jpg
[True: 03 | Hybric: 10 ( 49.4%) | Super: 10 ( 49.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002889.jpg
[True: 03 | Hybric: 02 ( 21.7%) | Super: 04 ( 44.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002893.jpg
[True: 03 | Hybric: 07 ( 36.9%) | Super: 05 ( 75.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002897.jpg
[True: 03 | Hybric: 10 ( 17.8%) | Super: 38 ( 16.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002905.jpg
[True: 03 | Hybric: 05 ( 22.8%) | Super: 07 ( 26.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002917.jpg
[True: 03 | Hybric: 07 ( 28.0%) | Super: 25 ( 24.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002918.jpg
[True: 03 | Hybric: 07 ( 15.2%) | Super: 10 ( 11.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002932.jpg
[True: 03 | Hybric: 07 ( 24.3%) | Super: 10 ( 27.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002933.jpg
[True: 03 | Hybric: 10 ( 23.8%) | Super: 38 (  7.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002937.jpg
[True: 03 | Hybric: 05 ( 57.6%) | Super: 07 ( 66.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002938.jpg
[True: 03 | Hybric: 10 ( 33.1%) | Super: 10 ( 12.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002941.jpg
[True: 03 | Hybric: 10 ( 32.8%) | Super: 02 ( 16.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002942.jpg
[True: 03 | Hybric: 14 ( 85.3%) | Super: 14 ( 48.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002945.jpg
[True: 03 | Hybric: 12 ( 50.2%) | Super: 11 ( 26.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002948.jpg
[True: 03 | Hybric: 10 ( 48.5%) | Super: 10 ( 40.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002951.jpg
[True: 03 | Hybric: 10 ( 43.9%) | Super: 10 (  9.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002952.jpg
[True: 03 | Hybric: 04 ( 36.3%) | Super: 40 ( 17.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002955.jpg
[True: 03 | Hybric: 01 ( 33.9%) | Super: 02 ( 29.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002973.jpg
[True: 03 | Hybric: 10 ( 24.4%) | Super: 02 (  9.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002977.jpg
[True: 03 | Hybric: 05 ( 52.8%) | Super: 01 ( 35.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002978.jpg
[True: 03 | Hybric: 10 ( 40.2%) | Super: 10 ( 48.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002983.jpg
[True: 03 | Hybric: 38 ( 20.5%) | Super: 38 ( 15.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002984.jpg
[True: 03 | Hybric: 05 ( 50.4%) | Super: 09 ( 45.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002990.jpg
[True: 03 | Hybric: 10 ( 38.4%) | Super: 10 ( 24.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002992.jpg
[True: 03 | Hybric: 14 ( 34.9%) | Super: 02 ( 21.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002995.jpg
[True: 03 | Hybric: 08 ( 48.3%) | Super: 08 ( 33.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003001.jpg
[True: 03 | Hybric: 05 ( 32.2%) | Super: 05 ( 35.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003003.jpg
[True: 03 | Hybric: 02 ( 18.2%) | Super: 14 ( 26.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003009.jpg
[True: 03 | Hybric: 38 ( 10.9%) | Super: 38 (  9.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003014.jpg
[True: 03 | Hybric: 10 ( 30.7%) | Super: 10 ( 35.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003025.jpg
[True: 03 | Hybric: 08 ( 64.4%) | Super: 08 ( 55.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003027.jpg
[True: 03 | Hybric: 07 ( 22.2%) | Super: 04 ( 22.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003031.jpg
[True: 03 | Hybric: 10 ( 36.2%) | Super: 13 ( 11.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003034.jpg
[True: 03 | Hybric: 38 ( 24.1%) | Super: 38 ( 49.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003035.jpg
[True: 03 | Hybric: 08 ( 54.3%) | Super: 08 ( 58.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003039.jpg
[True: 03 | Hybric: 10 ( 33.7%) | Super: 10 ( 32.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003044.jpg
[True: 03 | Hybric: 07 ( 48.8%) | Super: 07 ( 62.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003045.jpg
[True: 03 | Hybric: 07 ( 50.1%) | Super: 07 ( 36.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003047.jpg
[True: 03 | Hybric: 10 ( 16.9%) | Super: 25 (  7.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003052.jpg
[True: 03 | Hybric: 14 ( 56.6%) | Super: 14 ( 23.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003063.jpg
[True: 03 | Hybric: 10 ( 49.8%) | Super: 10 ( 40.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003065.jpg
[True: 03 | Hybric: 10 ( 44.5%) | Super: 10 ( 45.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003066.jpg
[True: 03 | Hybric: 02 ( 28.0%) | Super: 02 ( 40.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003067.jpg
[True: 03 | Hybric: 10 ( 48.9%) | Super: 10 ( 33.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003068.jpg
[True: 03 | Hybric: 10 ( 21.8%) | Super: 05 ( 18.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003069.jpg
[True: 03 | Hybric: 01 ( 17.9%) | Super: 01 ( 25.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003071.jpg
[True: 03 | Hybric: 10 ( 42.0%) | Super: 10 ( 19.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003079.jpg
[True: 03 | Hybric: 38 ( 15.9%) | Super: 38 ( 19.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003083.jpg
[True: 03 | Hybric: 10 ( 37.3%) | Super: 10 ( 40.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003090.jpg
[True: 03 | Hybric: 10 ( 29.1%) | Super: 31 ( 23.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003091.jpg
[True: 03 | Hybric: 14 ( 64.6%) | Super: 14 ( 35.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003094.jpg
[True: 03 | Hybric: 33 ( 41.2%) | Super: 33 ( 51.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003096.jpg
[True: 03 | Hybric: 07 ( 26.7%) | Super: 02 ( 30.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003097.jpg
[True: 03 | Hybric: 05 ( 23.0%) | Super: 08 ( 60.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003101.jpg
